"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-06","0.00",,"53","64","41","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-07","0.00",,"59","74","43","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-08","0.03",,"55","59","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-09","0.00",,"54","64","43","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-10","0.00",,"56","65","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-11","0.00",,"61","72","50",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-12","0.00",,"62","72","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-13","0.01",,"60","67","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-14","0.59",,"55","58","51",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-15","0.55",,"57","64","50",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-16","0.00",,"55","63","47",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-17","0.00",,"52","58","45","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-18","0.00",,"57","64","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-19","0.00",,"56","63","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-20","0.00",,"57","67","46","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-21","0.00",,"61","76","46","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-22","0.00",,"70","85","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-23","0.00",,"73","87","59","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-24","0.00",,"64","72","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-25","0.00",,"64","78","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-26","0.00",,"65","77","52","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-27","0.00",,"63","73","53","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-28","0.15",,"55","60","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-29","0.00",,"56","65","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-30","0.01",,"60","72","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-05-31","0.00",,"69","86","52","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-01","0.16",,"59","66","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-02","0.39",,"56","62","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-03","0.15",,"54","61","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-04","0.00",,"56","66","45","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-05","0.07",,"0",,,"    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-06","0.01",,"62","69","55",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-07","0.00",,"65","77","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-08","0.06",,"68","78","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-09","0.12",,"60","66","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-10","0.08",,"58","63","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-11","1.21",,"52","55","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-12","0.05",,"54","60","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-13","0.00",,"61","68","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-14","0.00",,"59","65","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-15","0.00",,"61","67","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-16","0.00",,"60","67","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-17","0.00",,"60","68","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-18","0.00",,"63","71","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-19","0.00",,"66","80","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-20","0.00",,"70","83","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-21","0.00",,"71","83","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-22","0.00",,"63","69","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-23","0.00",,"62","69","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-24","0.16",,"58","61","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-25","0.00",,"61","69","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-26","0.00",,"66","75","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-27","0.52",,"65","68","61",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-28","0.00",,"63","69","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-29","0.00",,"62","73","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-06-30","0.00",,"65","76","53","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-01","0.00",,"66","74","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-02","0.00",,"66","80","52","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-03","0.00",,"71","85","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-04","0.00",,"71","83","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-05","0.00",,"64","71","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-06","0.00",,"64","75","53","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-07","0.00",,"65","76","53","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-08","0.00",,"68","80","55","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-09","0.00",,"72","84","59","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-10","0.00",,"72","84","60","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-11","0.00",,"70","80","59","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-12","0.00",,"68","78","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-13","0.00",,"63","71","55","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-14","0.00",,"64","70","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-15","0.30",,"59","62","55","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-16","0.37",,"62","69","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-17","0.00",,"63","69","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-18","0.00",,"63","72","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-19","0.00",,"67","75","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-20","0.00",,"67","76","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-21","0.01",,"63","68","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-22","0.00",,"67","74","60","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-23","0.00",,"71","81","60","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-24","0.02",,"69","77","61","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-25","0.00",,"70","80","59",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-26","0.00",,"67","77","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-27","0.06",,"65","74","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-28","0.18",,"65","70","59",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-29","0.00",,"64","69","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-30","0.00",,"64","74","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-07-31","0.00",,"64","71","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-01","0.00",,"63","73","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-02","0.02",,"70","78","62","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-03","0.04",,"67","72","61","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-04","0.00",,"66","73","59","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-05","0.00",,"66","75","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-06","0.00",,"72","79","64","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-07","0.00",,"69","76","62","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-08","0.00",,"68","79","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-09","0.00",,"72","87","57",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-10","0.00",,"74","88","59",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-11","0.00",,"70","82","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-12","0.00",,"72","85","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-13","0.00",,"69","78","59",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-14","0.00",,"68","78","57",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-15","0.00",,"67","77","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-16","0.00",,"63","69","57",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-17","0.00",,"66","73","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-18","0.00",,"65","71","59","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-19","0.00",,"65","72","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-20","0.00",,"63","74","51",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-21","0.51",,"61","66","55",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-22","0.78",,"62","67","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-23","0.14",,"60","65","55","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-24","0.01",,"63","73","53","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-25","0.01",,"64","76","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-26","0.12",,"67","79","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-27","0.00",,"64","73","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-28","0.00",,"67","76","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-29","0.00",,"69","77","61","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-30","0.00",,"68","78","58","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-08-31","0.00",,"69","75","62",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-01","0.02",,"63","68","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-02","0.00",,"63","73","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-03","0.01",,"63","68","58",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-04","0.00",,"62","67","56",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-05","0.00",,"60","66","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-06","0.00",,"58","65","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-07","0.00",,"62","69","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-08","0.00",,"62","75","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-09","0.00",,"61","73","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-10","0.00",,"63","75","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-11","0.00",,"64","76","51",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-12","0.00",,"65","78","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-13","0.00",,"65","77","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-14","0.00",,"67","79","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-15","0.00",,"65","76","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-16","0.00",,"58","61","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-17","0.01",,"56","58","54","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-18","0.16",,"60","64","55","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-19","0.00",,"61","67","54",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-20","0.00",,"57","68","46",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-21","0.01",,"62","69","55",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-22","0.00",,"65","78","52",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-23","0.00",,"66","78","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-24","0.01",,"62","67","56","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-25","0.28",,"60","63","57","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-26","0.31",,"55","62","48",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-27","0.01",,"52","60","44",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-28","0.08",,"57","68","45",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-29","0.00",,"60","72","47",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-09-30","0.00",,"60","66","53",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-01","0.00",,"57","67","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-02","0.00",,"56","67","44","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-03","0.00",,"56","64","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-04","0.00",,"62","72","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-05","0.00",,"60","74","46","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-06","0.01",,"56","64","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-07","0.01",,"53","58","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-08","0.32",,"54","60","47","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-09","0.00",,"53","60","45","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-10","0.24",,"49","54","43","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-11","0.04",,"54","60","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-12","0.06",,"54","59","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-13","0.07",,"54","57","50","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-14","0.02",,"55","59","51","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-15","0.00",,"55","62","48","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-16","0.33",,"52","57","46","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-17","0.00",,"50","57","42","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-18","0.00",,"51","57","44","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-19","0.08",,"53","60","46",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-20","0.00",,"47","52","41",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-21","0.26",,"50","55","45",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-22","0.10",,"53","57","49",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-23","0.00",,"52","57","47",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-24","0.42",,"48","51","44",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-25","0.14",,"52","58","46",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-26","0.48",,"53","60","46",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-27","0.48",,"43","47","38",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-28","0.00",,"42","51","32","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-29","0.02",,"45","53","37","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-30","0.31",,"52","56","48",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-10-31","0.41",,"52","55","48",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-01","0.06",,"52","55","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-02","0.08",,"50","55","45",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-03","0.00",,"50","59","41",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-04","0.44",,"50","55","45",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-05","0.00",,"46","53","39",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-06","0.00",,"43","49","37","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-07","0.00",,"46","57","35","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-08","0.00",,"46","56","35","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-09","0.00",,"47","57","36","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-10","0.00",,"47","57","37",,,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-11","0.03",,"50","55","44","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-12","0.45",,"53","56","49","    0",,,,,,,,,,,,,,,,,,,,,
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2001-11-13","1.10",,"54","57","50",,,,,,,,,,,,,,,,,,,,,,
